sample_id,class,sigma,seed,E,eta,E_nir,parasitic_frac,fill_achieved,radius_scale,n_redraws,n_restarts
292,jitter,0.0800,21290775,2.631917,0.369359,5.780748,0.048716,0.384845,1.000000,0,0
293,jitter,0.0800,21290776,2.624268,0.368286,5.747342,0.049810,0.384845,1.000000,0,0
294,jitter,0.0800,21290777,2.621431,0.367887,5.749616,0.049791,0.384845,1.000000,0,0
295,jitter,0.0800,21290778,2.641022,0.370637,5.883368,0.050199,0.384845,1.000000,0,0
296,jitter,0.0800,21290779,2.617413,0.367323,5.689385,0.048549,0.384845,1.000000,0,0
297,jitter,0.0800,21290780,2.618294,0.367447,5.741110,0.050249,0.384845,1.000000,0,0
298,jitter,0.0800,21290781,2.618430,0.367466,5.785711,0.049757,0.384845,1.000000,0,0
299,jitter,0.0800,21290782,2.599989,0.364878,5.665443,0.048973,0.384845,1.000000,0,0
300,jitter,0.0800,21290783,2.626345,0.368577,5.747332,0.049668,0.384845,1.000000,0,0
301,jitter,0.1000,21300709,2.631085,0.369242,5.871515,0.051245,0.384845,1.000000,0,0
302,jitter,0.1000,21300710,2.616800,0.367238,5.812419,0.051294,0.384845,1.000000,0,0
303,jitter,0.1000,21300711,2.615970,0.367121,5.778639,0.050229,0.384845,1.000000,0,0
304,jitter,0.1000,21300712,2.623736,0.368211,5.850659,0.050910,0.384845,1.000000,0,0
305,jitter,0.1000,21300713,2.623459,0.368172,5.877465,0.051174,0.384845,1.000000,0,0
306,jitter,0.1000,21300714,2.607734,0.365965,5.770587,0.050532,0.384845,1.000000,0,0
307,jitter,0.1000,21300715,2.621110,0.367842,5.816969,0.050800,0.384845,1.000000,0,0
308,jitter,0.1000,21300716,2.623694,0.368205,5.835208,0.050094,0.384845,1.000000,0,0
309,jitter,0.1000,21300717,2.636939,0.370064,5.922534,0.050732,0.384845,1.000000,0,0
310,jitter,0.1000,21300718,2.633585,0.369593,5.876069,0.050494,0.384845,1.000000,0,0
311,jitter,0.1000,21300719,2.613481,0.366772,5.754072,0.049985,0.384845,1.000000,0,0
312,jitter,0.1000,21300720,2.614531,0.366919,5.810361,0.050409,0.384845,1.000000,0,0
313,jitter,0.1000,21300721,2.628857,0.368929,5.866027,0.051200,0.384845,1.000000,0,0
314,jitter,0.1000,21300722,2.620101,0.367701,5.798736,0.049929,0.384845,1.000000,0,0
315,jitter,0.1000,21300723,2.608299,0.366044,5.801352,0.050838,0.384845,1.000000,0,0
316,jitter,0.1000,21300724,2.613559,0.366783,5.798860,0.050348,0.384845,1.000000,0,0
317,jitter,0.1000,21300725,2.636151,0.369953,5.856090,0.050010,0.384845,1.000000,0,0
318,jitter,0.1000,21300726,2.610452,0.366347,5.740756,0.050232,0.384845,1.000000,0,0
319,jitter,0.1000,21300727,2.607198,0.365890,5.750668,0.050100,0.384845,1.000000,0,0
320,jitter,0.1000,21300728,2.620820,0.367802,5.761604,0.049872,0.384845,1.000000,0,0
321,jitter,0.1000,21300729,2.611746,0.366528,5.783294,0.050230,0.384845,1.000000,0,0
322,jitter,0.1000,21300730,2.631020,0.369233,5.843358,0.050675,0.384845,1.000000,0,0
323,jitter,0.1000,21300731,2.617539,0.367341,5.771347,0.050565,0.384845,1.000000,0,0
324,jitter,0.1000,21300732,2.626518,0.368601,5.840869,0.050735,0.384845,1.000000,0,0
325,jitter,0.1000,21300733,2.613039,0.366710,5.793849,0.049992,0.384845,1.000000,0,0
326,jitter,0.1000,21300734,2.621110,0.367842,5.806796,0.050611,0.384845,1.000000,0,0
327,jitter,0.1000,21300735,2.616326,0.367171,5.781707,0.050294,0.384845,1.000000,0,0
328,jitter,0.1000,21300736,2.604019,0.365444,5.700268,0.050366,0.384845,1.000000,0,0
329,jitter,0.1000,21300737,2.630067,0.369099,5.846187,0.051212,0.384845,1.000000,0,0
330,jitter,0.1000,21300738,2.624709,0.368347,5.839373,0.051372,0.384845,1.000000,0,0
331,jitter,0.1000,21300739,2.630828,0.369206,5.894792,0.050557,0.384845,1.000000,0,0
332,jitter,0.1000,21300740,2.627763,0.368776,5.863711,0.050744,0.384845,1.000000,0,0
333,jitter,0.1000,21300741,2.623211,0.368137,5.843022,0.051108,0.384845,1.000000,0,0
334,jitter,0.1000,21300742,2.624890,0.368373,5.794098,0.050883,0.384845,1.000000,0,0
335,jitter,0.1000,21300743,2.609465,0.366208,5.786340,0.050556,0.384845,1.000000,0,0
336,jitter,0.1000,21300744,2.612673,0.366658,5.798033,0.050692,0.384845,1.000000,0,0
337,jitter,0.1000,21300745,2.629695,0.369047,5.806995,0.050886,0.384845,1.000000,0,0
338,jitter,0.1000,21300746,2.636356,0.369982,5.875017,0.050651,0.384845,1.000000,0,0
339,jitter,0.1000,21300747,2.616863,0.367246,5.801406,0.051211,0.384845,1.000000,0,0
340,jitter,0.1000,21300748,2.621501,0.367897,5.798920,0.051287,0.384845,1.000000,0,0
341,jitter,0.1000,21300749,2.633293,0.369552,5.887690,0.051428,0.384845,1.000000,0,0
342,jitter,0.1000,21300750,2.633865,0.369632,5.864733,0.050346,0.384845,1.000000,0,0
343,jitter,0.1000,21300751,2.612836,0.366681,5.760584,0.049806,0.384845,1.000000,0,0
344,jitter,0.1000,21300752,2.623783,0.368217,5.865952,0.050540,0.384845,1.000000,0,0
345,jitter,0.1000,21300753,2.618779,0.367515,5.823552,0.051199,0.384845,1.000000,0,0
346,jitter,0.1000,21300754,2.621468,0.367893,5.813211,0.050987,0.384845,1.000000,0,0
347,jitter,0.1000,21300755,2.627868,0.368791,5.860859,0.050613,0.384845,1.000000,0,0
348,jitter,0.1000,21300756,2.621883,0.367951,5.757265,0.050284,0.384845,1.000000,0,0
349,jitter,0.1000,21300757,2.615235,0.367018,5.829884,0.051160,0.384845,1.000000,0,0
350,jitter,0.1000,21300758,2.619859,0.367667,5.803675,0.050999,0.384845,1.000000,0,0
351,jitter,0.1000,21300759,2.609521,0.366216,5.788373,0.050231,0.384845,1.000000,0,0
352,jitter,0.1000,21300760,2.636722,0.370033,5.839409,0.050812,0.384845,1.000000,0,0
353,jitter,0.1000,21300761,2.629141,0.368969,5.854975,0.050449,0.384845,1.000000,0,0
354,jitter,0.1000,21300762,2.617851,0.367385,5.828824,0.050762,0.384845,1.000000,0,0
355,jitter,0.1000,21300763,2.626045,0.368535,5.820732,0.050340,0.384845,1.000000,0,0
356,jitter,0.1000,21300764,2.626168,0.368552,5.833694,0.050424,0.384845,1.000000,0,0
357,jitter,0.1000,21300765,2.629650,0.369041,5.867928,0.051290,0.384845,1.000000,0,0
358,jitter,0.1000,21300766,2.628389,0.368864,5.847125,0.051235,0.384845,1.000000,0,0
359,jitter,0.1000,21300767,2.618189,0.367432,5.835485,0.050557,0.384845,1.000000,0,0
360,jitter,0.1000,21300768,2.633763,0.369618,5.851995,0.050915,0.384845,1.000000,0,0
361,jitter,0.1000,21300769,2.625344,0.368437,5.769978,0.049902,0.384845,1.000000,0,0
362,jitter,0.1000,21300770,2.617943,0.367398,5.789670,0.050723,0.384845,1.000000,0,0
363,jitter,0.1000,21300771,2.622620,0.368054,5.830028,0.050933,0.384845,1.000000,0,0
364,jitter,0.1000,21300772,2.621539,0.367902,5.828419,0.050414,0.384845,1.000000,0,0
365,jitter,0.1000,21300773,2.624318,0.368293,5.854009,0.051332,0.384845,1.000000,0,0
366,jitter,0.1000,21300774,2.620774,0.367795,5.825282,0.051125,0.384845,1.000000,0,0
367,jitter,0.1000,21300775,2.624322,0.368293,5.829697,0.050890,0.384845,1.000000,0,0
368,jitter,0.1000,21300776,2.615393,0.367040,5.770316,0.050389,0.384845,1.000000,0,0
369,jitter,0.1000,21300777,2.610823,0.366399,5.719285,0.050018,0.384845,1.000000,0,0
370,jitter,0.1000,21300778,2.622766,0.368075,5.839121,0.050306,0.384845,1.000000,0,0
371,jitter,0.1000,21300779,2.614195,0.366872,5.820859,0.051547,0.384845,1.000000,0,0
372,jitter,0.1000,21300780,2.624232,0.368280,5.868346,0.050968,0.384845,1.000000,0,0
373,jitter,0.1000,21300781,2.617033,0.367270,5.810401,0.051271,0.384845,1.000000,0,0
374,jitter,0.1000,21300782,2.633363,0.369562,5.838227,0.050165,0.384845,1.000000,0,0
375,jitter,0.1000,21300783,2.616025,0.367129,5.757240,0.049728,0.384845,1.000000,0,0
376,jitter,0.1250,21310709,2.602994,0.365300,5.842599,0.051335,0.384845,1.000000,2,0
377,jitter,0.1250,21310710,2.603651,0.365392,5.826400,0.051268,0.384845,1.000000,2,0
378,jitter,0.1250,21310711,2.611749,0.366529,5.804406,0.050641,0.384845,1.000000,0,0
379,jitter,0.1250,21310712,2.606060,0.365730,5.762320,0.051410,0.384845,1.000000,0,0
380,jitter,0.1250,21310713,2.608678,0.366098,5.800181,0.051303,0.384845,1.000000,0,0
381,jitter,0.1250,21310714,2.619696,0.367644,5.802225,0.051367,0.384845,1.000000,0,0
382,jitter,0.1250,21310715,2.614104,0.366859,5.807661,0.051063,0.384845,1.000000,0,0
383,jitter,0.1250,21310716,2.606710,0.365821,5.773591,0.051171,0.384845,1.000000,0,0
384,jitter,0.1250,21310717,2.628468,0.368875,5.898014,0.051359,0.384845,1.000000,2,0
385,jitter,0.1250,21310718,2.616059,0.367133,5.812195,0.050588,0.384845,1.000000,0,0
386,jitter,0.1250,21310719,2.596190,0.364345,5.740875,0.051229,0.384845,1.000000,2,0
387,jitter,0.1250,21310720,2.623190,0.368134,5.876297,0.051474,0.384845,1.000000,4,0
388,jitter,0.1250,21310721,2.615971,0.367121,5.820442,0.051625,0.384845,1.000000,2,0
389,jitter,0.1250,21310722,2.602402,0.365217,5.788542,0.051161,0.384845,1.000000,2,0
390,jitter,0.1250,21310723,2.612722,0.366665,5.831973,0.052171,0.384845,1.000000,2,0
391,jitter,0.1250,21310724,2.614147,0.366865,5.826605,0.051687,0.384845,1.000000,0,0
392,jitter,0.1250,21310725,2.617251,0.367301,5.825623,0.051379,0.384845,1.000000,0,0
393,jitter,0.1250,21310726,2.609007,0.366144,5.827106,0.051642,0.384845,1.000000,0,0
394,jitter,0.1250,21310727,2.590297,0.363518,5.726935,0.051772,0.384845,1.000000,0,0
395,jitter,0.1250,21310728,2.612038,0.366569,5.770759,0.051633,0.384845,1.000000,0,0
396,jitter,0.1250,21310729,2.617175,0.367290,5.815692,0.051706,0.384845,1.000000,0,0
397,jitter,0.1250,21310730,2.610065,0.366292,5.814515,0.050719,0.384845,1.000000,0,0
398,jitter,0.1250,21310731,2.609078,0.366154,5.780118,0.050885,0.384845,1.000000,0,0
399,jitter,0.1250,21310732,2.617357,0.367316,5.845364,0.051107,0.384845,1.000000,0,0
400,jitter,0.1250,21310733,2.615347,0.367033,5.848491,0.051661,0.384845,1.000000,0,0
401,jitter,0.1250,21310734,2.618000,0.367406,5.826051,0.051264,0.384845,1.000000,0,0
402,jitter,0.1250,21310735,2.621630,0.367915,5.827721,0.050348,0.384845,1.000000,0,0
403,jitter,0.1250,21310736,2.601080,0.365031,5.830495,0.051754,0.384845,1.000000,0,0
404,jitter,0.1250,21310737,2.600514,0.364952,5.826067,0.051585,0.384845,1.000000,2,0
405,jitter,0.1250,21310738,2.618784,0.367516,5.826528,0.051487,0.384845,1.000000,2,0
406,jitter,0.1250,21310739,2.602395,0.365216,5.766562,0.050645,0.384845,1.000000,0,0
407,jitter,0.1250,21310740,2.592105,0.363772,5.712183,0.050803,0.384845,1.000000,0,0
408,jitter,0.1250,21310741,2.610428,0.366343,5.839669,0.051872,0.384845,1.000000,0,0
409,jitter,0.1250,21310742,2.611250,0.366459,5.806805,0.051560,0.384845,1.000000,2,0
410,jitter,0.1250,21310743,2.621391,0.367882,5.852614,0.051117,0.384845,1.000000,0,0
411,jitter,0.1250,21310744,2.619181,0.367572,5.837236,0.051208,0.384845,1.000000,0,0
412,jitter,0.1250,21310745,2.596947,0.364451,5.768454,0.051361,0.384845,1.000000,0,0
413,jitter,0.1250,21310746,2.618915,0.367534,5.791041,0.051628,0.384845,1.000000,0,0
414,jitter,0.1250,21310747,2.602507,0.365232,5.762651,0.051203,0.384845,1.000000,0,0
415,jitter,0.1250,21310748,2.609929,0.366273,5.818872,0.050829,0.384845,1.000000,2,0
416,jitter,0.1250,21310749,2.600030,0.364884,5.766813,0.051011,0.384845,1.000000,0,0
417,jitter,0.1250,21310750,2.616829,0.367242,5.835074,0.051871,0.384845,1.000000,2,0
418,jitter,0.1250,21310751,2.613412,0.366762,5.787758,0.051966,0.384845,1.000000,2,0
419,jitter,0.1250,21310752,2.642126,0.370792,5.957570,0.052305,0.384845,1.000000,0,0
420,jitter,0.1250,21310753,2.609164,0.366166,5.798795,0.051314,0.384845,1.000000,0,0
421,jitter,0.1250,21310754,2.618824,0.367521,5.890907,0.052156,0.384845,1.000000,0,0
422,jitter,0.1250,21310755,2.606044,0.365728,5.796960,0.051219,0.384845,1.000000,0,0
423,jitter,0.1250,21310756,2.617578,0.367347,5.785611,0.051040,0.384845,1.000000,0,0
424,jitter,0.1250,21310757,2.613599,0.366788,5.838141,0.051888,0.384845,1.000000,2,0
425,jitter,0.1250,21310758,2.615787,0.367095,5.845700,0.050894,0.384845,1.000000,0,0
426,jitter,0.1250,21310759,2.611070,0.366433,5.823376,0.050688,0.384845,1.000000,2,0
427,jitter,0.1250,21310760,2.613847,0.366823,5.823251,0.051062,0.384845,1.000000,0,0
428,jitter,0.1250,21310761,2.619041,0.367552,5.837742,0.051454,0.384845,1.000000,0,0
429,jitter,0.1250,21310762,2.600186,0.364906,5.756081,0.051773,0.384845,1.000000,0,0
430,jitter,0.1250,21310763,2.626313,0.368573,5.834783,0.051298,0.384845,1.000000,0,0
431,jitter,0.1250,21310764,2.631485,0.369298,5.919032,0.051563,0.384845,1.000000,0,0
432,jitter,0.1250,21310765,2.609863,0.366264,5.799275,0.050871,0.384845,1.000000,0,0
433,jitter,0.1250,21310766,2.624376,0.368301,5.830956,0.051412,0.384845,1.000000,4,0
434,jitter,0.1250,21310767,2.618989,0.367545,5.840636,0.051786,0.384845,1.000000,4,0
435,jitter,0.1250,21310768,2.600654,0.364972,5.732049,0.050669,0.384845,1.000000,0,0
436,jitter,0.1250,21310769,2.610271,0.366321,5.779143,0.051011,0.384845,1.000000,2,0
437,jitter,0.1250,21310770,2.635184,0.369817,5.895901,0.051541,0.384845,1.000000,2,0
438,jitter,0.1250,21310771,2.618068,0.367415,5.880951,0.051620,0.384845,1.000000,0,0
439,jitter,0.1250,21310772,2.627152,0.368690,5.845474,0.051134,0.384845,1.000000,0,0
440,jitter,0.1250,21310773,2.610508,0.366354,5.759881,0.051130,0.384845,1.000000,2,0
441,jitter,0.1250,21310774,2.595566,0.364258,5.742872,0.050654,0.384845,1.000000,0,0
442,jitter,0.1250,21310775,2.595719,0.364279,5.785053,0.051149,0.384845,1.000000,2,0
443,jitter,0.1250,21310776,2.599821,0.364855,5.838098,0.050686,0.384845,1.000000,0,0
444,jitter,0.1250,21310777,2.622243,0.368001,5.841462,0.051554,0.384845,1.000000,0,0
445,jitter,0.1250,21310778,2.601998,0.365160,5.824017,0.051665,0.384845,1.000000,0,0
446,jitter,0.1250,21310779,2.608746,0.366107,5.831816,0.051840,0.384845,1.000000,0,0
447,jitter,0.1250,21310780,2.607248,0.365897,5.849481,0.051345,0.384845,1.000000,0,0
448,jitter,0.1250,21310781,2.603773,0.365409,5.795879,0.050734,0.384845,1.000000,4,0
449,jitter,0.1250,21310782,2.605077,0.365592,5.772713,0.050502,0.384845,1.000000,0,0
450,jitter,0.1250,21310783,2.629552,0.369027,5.859192,0.051615,0.384845,1.000000,0,0
451,jitter,0.1500,21320709,2.606748,0.365827,5.786916,0.052053,0.384845,1.000000,8,0
452,jitter,0.1500,21320710,2.613183,0.366730,5.825802,0.051427,0.384845,1.000000,10,0
453,jitter,0.1500,21320711,2.602232,0.365193,5.771524,0.051409,0.384845,1.000000,2,0
454,jitter,0.1500,21320712,2.596893,0.364444,5.736769,0.051133,0.384845,1.000000,12,0
455,jitter,0.1500,21320713,2.605921,0.365711,5.793271,0.050901,0.384845,1.000000,6,0
456,jitter,0.1500,21320714,2.609359,0.366193,5.794750,0.051739,0.384845,1.000000,10,0
457,jitter,0.1500,21320715,2.618303,0.367448,5.784315,0.051298,0.384845,1.000000,10,0
458,jitter,0.1500,21320716,2.591817,0.363731,5.733281,0.051529,0.384845,1.000000,5,0
459,jitter,0.1500,21320717,2.583144,0.362514,5.746264,0.051035,0.384845,1.000000,7,0
460,jitter,0.1500,21320718,2.600669,0.364974,5.756278,0.051548,0.384845,1.000000,6,0
461,jitter,0.1500,21320719,2.605300,0.365624,5.785706,0.050985,0.384845,1.000000,6,0
462,jitter,0.1500,21320720,2.579958,0.362067,5.738048,0.051190,0.384845,1.000000,10,0
463,jitter,0.1500,21320721,2.598212,0.364629,5.758496,0.050915,0.384845,1.000000,2,0
464,jitter,0.1500,21320722,2.604260,0.365478,5.776858,0.052623,0.384845,1.000000,6,0
465,jitter,0.1500,21320723,2.615999,0.367125,5.843316,0.052618,0.384845,1.000000,6,0
466,jitter,0.1500,21320724,2.611792,0.366535,5.836089,0.051273,0.384845,1.000000,13,0
467,jitter,0.1500,21320725,2.601046,0.365027,5.751158,0.051645,0.384845,1.000000,8,0
468,jitter,0.1500,21320726,2.591456,0.363681,5.749322,0.050430,0.384845,1.000000,4,0
469,jitter,0.1500,21320727,2.601040,0.365026,5.814690,0.050974,0.384845,1.000000,6,0
470,jitter,0.1500,21320728,2.628267,0.368847,5.881733,0.051818,0.384845,1.000000,4,0
471,jitter,0.1500,21320729,2.603415,0.365359,5.817242,0.051570,0.384845,1.000000,4,0
472,jitter,0.1500,21320730,2.597956,0.364593,5.788435,0.050856,0.384845,1.000000,10,0
473,jitter,0.1500,21320731,2.611526,0.366497,5.816905,0.050947,0.384845,1.000000,0,0
474,jitter,0.1500,21320732,2.611685,0.366520,5.823602,0.051520,0.384845,1.000000,2,0
475,jitter,0.1500,21320733,2.622058,0.367975,5.832243,0.052000,0.384845,1.000000,4,0
476,jitter,0.1500,21320734,2.600229,0.364912,5.761277,0.050661,0.384845,1.000000,8,0
477,jitter,0.1500,21320735,2.604227,0.365473,5.804453,0.051119,0.384845,1.000000,10,0
478,jitter,0.1500,21320736,2.594946,0.364170,5.768046,0.050790,0.384845,1.000000,6,0
479,jitter,0.1500,21320737,2.602004,0.365161,5.805849,0.051834,0.384845,1.000000,4,0
480,jitter,0.1500,21320738,2.594082,0.364049,5.773182,0.051749,0.384845,1.000000,6,0
481,jitter,0.1500,21320739,2.612713,0.366664,5.774676,0.050949,0.384845,1.000000,0,0
482,jitter,0.1500,21320740,2.611980,0.366561,5.830385,0.051633,0.384845,1.000000,4,0
483,jitter,0.1500,21320741,2.612248,0.366599,5.814487,0.051114,0.384845,1.000000,12,0
484,jitter,0.1500,21320742,2.614653,0.366936,5.796519,0.051630,0.384845,1.000000,6,0
485,jitter,0.1500,21320743,2.621137,0.367846,5.856320,0.052389,0.384845,1.000000,6,0
486,jitter,0.1500,21320744,2.591757,0.363723,5.737862,0.051047,0.384845,1.000000,2,0
487,jitter,0.1500,21320745,2.600547,0.364956,5.765308,0.051603,0.384845,1.000000,6,0
488,jitter,0.1500,21320746,2.603585,0.365383,5.753509,0.049763,0.384845,1.000000,14,0
489,jitter,0.1500,21320747,2.597262,0.364496,5.786985,0.050908,0.384845,1.000000,2,0
490,jitter,0.1500,21320748,2.626800,0.368641,5.827046,0.051327,0.384845,1.000000,8,0
491,jitter,0.1500,21320749,2.594071,0.364048,5.751333,0.050531,0.384845,1.000000,10,0
492,jitter,0.1500,21320750,2.612059,0.366572,5.815700,0.051721,0.384845,1.000000,2,0
493,jitter,0.1500,21320751,2.594687,0.364134,5.745465,0.050670,0.384845,1.000000,11,0
494,jitter,0.1500,21320752,2.593204,0.363926,5.751082,0.051942,0.384845,1.000000,4,0
495,jitter,0.1500,21320753,2.606348,0.365771,5.753897,0.050867,0.384845,1.000000,4,0
496,jitter,0.1500,21320754,2.607514,0.365934,5.805379,0.051046,0.384845,1.000000,8,0
497,jitter,0.1500,21320755,2.595446,0.364241,5.762261,0.052631,0.384845,1.000000,2,0
498,jitter,0.1500,21320756,2.591289,0.363657,5.719512,0.050857,0.384845,1.000000,6,0
499,jitter,0.1500,21320757,2.601817,0.365135,5.791380,0.051339,0.384845,1.000000,4,0
500,jitter,0.1500,21320758,2.589248,0.363371,5.735485,0.051187,0.384845,1.000000,6,0
501,jitter,0.1500,21320759,2.607611,0.365948,5.749392,0.050767,0.384845,1.000000,2,0
502,jitter,0.1500,21320760,2.586079,0.362926,5.763907,0.051284,0.384845,1.000000,6,0
503,jitter,0.1500,21320761,2.596634,0.364407,5.786750,0.051348,0.384845,1.000000,8,0
504,jitter,0.1500,21320762,2.601020,0.365023,5.842604,0.051517,0.384845,1.000000,2,0
505,jitter,0.1500,21320763,2.614367,0.366896,5.806712,0.051126,0.384845,1.000000,0,0
506,jitter,0.1500,21320764,2.607298,0.365904,5.809423,0.050462,0.384845,1.000000,11,0
507,jitter,0.1500,21320765,2.591710,0.363716,5.734575,0.051605,0.384845,1.000000,6,0
508,jitter,0.1500,21320766,2.594991,0.364177,5.785595,0.051285,0.384845,1.000000,2,0
509,jitter,0.1500,21320767,2.594491,0.364107,5.743165,0.050332,0.384845,1.000000,2,0
510,jitter,0.1500,21320768,2.587862,0.363176,5.745340,0.050505,0.384845,1.000000,6,0
511,jitter,0.1500,21320769,2.592740,0.363861,5.743500,0.050899,0.384845,1.000000,9,0
512,jitter,0.1500,21320770,2.607144,0.365882,5.794269,0.051638,0.384845,1.000000,8,0
513,jitter,0.1500,21320771,2.595295,0.364219,5.731962,0.050747,0.384845,1.000000,6,0
514,jitter,0.1500,21320772,2.611392,0.366478,5.854397,0.051910,0.384845,1.000000,8,0
515,jitter,0.1500,21320773,2.617890,0.367390,5.819044,0.051374,0.384845,1.000000,8,0
516,jitter,0.1500,21320774,2.620699,0.367785,5.788737,0.051567,0.384845,1.000000,8,0
517,jitter,0.1500,21320775,2.611350,0.366473,5.823030,0.051697,0.384845,1.000000,11,0
518,jitter,0.1500,21320776,2.594059,0.364046,5.709289,0.050824,0.384845,1.000000,4,0
519,jitter,0.1500,21320777,2.601248,0.365055,5.765289,0.051355,0.384845,1.000000,10,0
520,jitter,0.1500,21320778,2.605830,0.365698,5.877979,0.052117,0.384845,1.000000,8,0
521,jitter,0.1500,21320779,2.606840,0.365840,5.787275,0.051081,0.384845,1.000000,8,0
522,jitter,0.1500,21320780,2.613613,0.366790,5.786256,0.051262,0.384845,1.000000,12,0
523,jitter,0.1500,21320781,2.599895,0.364865,5.790949,0.051071,0.384845,1.000000,5,0
524,jitter,0.1500,21320782,2.619364,0.367597,5.837088,0.051884,0.384845,1.000000,10,0
525,jitter,0.1500,21320783,2.589571,0.363416,5.708393,0.050846,0.384845,1.000000,6,0
526,jitter,0.2000,21330709,2.583125,0.362512,5.680997,0.050889,0.384845,1.000000,16,0
527,jitter,0.2000,21330710,2.602414,0.365218,5.819129,0.051267,0.384845,1.000000,39,0
528,jitter,0.2000,21330711,2.583860,0.362615,5.728041,0.051234,0.384845,1.000000,34,0
529,jitter,0.2000,21330712,2.610561,0.366362,5.785107,0.051186,0.384845,1.000000,46,0
530,jitter,0.2000,21330713,2.585180,0.362800,5.688540,0.050789,0.384845,1.000000,29,0
531,jitter,0.2000,21330714,2.586087,0.362927,5.711962,0.050588,0.384845,1.000000,18,0
532,jitter,0.2000,21330715,2.601280,0.365059,5.758635,0.051161,0.384845,1.000000,15,0
533,jitter,0.2000,21330716,2.589797,0.363448,5.675920,0.050088,0.384845,1.000000,35,0
534,jitter,0.2000,21330717,2.581770,0.362321,5.721306,0.050349,0.384845,1.000000,38,0
535,jitter,0.2000,21330718,2.592798,0.363869,5.662194,0.050487,0.384845,1.000000,25,0
536,jitter,0.2000,21330719,2.605869,0.365703,5.786606,0.051922,0.384845,1.000000,44,0
537,jitter,0.2000,21330720,2.586087,0.362927,5.668051,0.050652,0.384845,1.000000,26,0
538,jitter,0.2000,21330721,2.598654,0.364691,5.723660,0.050639,0.384845,1.000000,31,0
